Origin Node,Origin Name,Destination Node,Destination Name,Critical Volume,Max PoA,Road Name,Closed Edge From,Closed Edge To,Baseline TSTT (hrs),New TSTT (hrs),Time Saved (mins)
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 6,R Mapa St - Donato Pison Ave,2500.0,1.1487,Gen Luna - Molo Connect,Proper - 1,Molo - 7,505.23,504.29,56.13
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 6,R Mapa St - Donato Pison Ave,2500.0,1.1487,Arroyo St,Proper - 12,Proper - 11,505.23,503.89,80.21
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 6,R Mapa St - Donato Pison Ave,2500.0,1.1487,Blumentritt 1,Proper - 17,Proper - 18,505.23,501.68,212.87
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 7,Tabucan Mandurriao,2500.0,1.1302,Rotunda,Molo - 7,Molo - 8,567.76,566.82,56.13
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 7,Tabucan Mandurriao,2500.0,1.1302,San Marcos St,Molo - 8,Molo - 3,567.76,566.82,56.13
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 7,Tabucan Mandurriao,2500.0,1.1302,Gen Luna - Molo Connect,Proper - 1,Molo - 7,567.76,566.82,56.13
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 7,Tabucan Mandurriao,2500.0,1.1302,Arroyo St,Proper - 12,Proper - 11,567.76,566.62,68.13
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 7,Tabucan Mandurriao,2500.0,1.1302,Blumentritt 1,Proper - 17,Proper - 18,567.76,564.21,212.87
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 9,Mandurriao-Sn Miguel Rd,3500.0,1.0164,Infante St 1 (Rev),Proper - 2,Proper - 1,1098.24,1096.23,120.5
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 9,Mandurriao-Sn Miguel Rd,3500.0,1.0164,JM Basa St 1 (Rev),Proper - 13,Proper - 11,1098.24,1089.45,527.17
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 9,Mandurriao-Sn Miguel Rd,3500.0,1.0164,Blumentritt 1,Proper - 17,Proper - 18,1098.24,1096.23,120.47
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 10,Iloilo Circumferential Rd 1 - Mandurriao-Sn Miguel Rd,3500.0,1.0158,Infante St 1 (Rev),Proper - 2,Proper - 1,1134.92,1132.91,120.5
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 10,Iloilo Circumferential Rd 1 - Mandurriao-Sn Miguel Rd,3500.0,1.0158,JM Basa St 1 (Rev),Proper - 13,Proper - 11,1134.92,1126.13,527.17
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 10,Iloilo Circumferential Rd 1 - Mandurriao-Sn Miguel Rd,3500.0,1.0158,Blumentritt 1,Proper - 17,Proper - 18,1134.92,1132.91,120.47
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 11,Mandurriao-Sn Miguel Rd - Iloilo Circumferential Rd 1,3500.0,1.0159,Infante St 1 (Rev),Proper - 2,Proper - 1,1130.02,1128.01,120.5
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 11,Mandurriao-Sn Miguel Rd - Iloilo Circumferential Rd 1,3500.0,1.0159,JM Basa St 1 (Rev),Proper - 13,Proper - 11,1130.02,1121.23,527.17
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 11,Mandurriao-Sn Miguel Rd - Iloilo Circumferential Rd 1,3500.0,1.0159,Blumentritt 1,Proper - 17,Proper - 18,1130.02,1128.01,120.47
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 12,Iloilo Circumferential Rd 1,3500.0,1.0165,Infante St 1 (Rev),Proper - 2,Proper - 1,1090.8,1088.79,120.5
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 12,Iloilo Circumferential Rd 1,3500.0,1.0165,JM Basa St 1 (Rev),Proper - 13,Proper - 11,1090.8,1082.01,527.17
Proper - 19,Muelle Loney St - Blumentritt Right,mandurriao - 12,Iloilo Circumferential Rd 1,3500.0,1.0165,Blumentritt 1,Proper - 17,Proper - 18,1090.8,1088.79,120.47
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 1,E Lopez St - Luna St,4500.0,1.1436,Blumentritt 1 (Rev),Proper - 18,Proper - 17,769.41,763.03,383.08
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 2,Commission Civil St - Burgos St,2500.0,1.056,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,399.43,397.65,106.97
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 2,Commission Civil St - Burgos St,2500.0,1.056,Arroyo St,Proper - 12,Proper - 11,399.43,399.28,9.06
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 2,Commission Civil St - Burgos St,2500.0,1.056,Blumentritt 1,Proper - 17,Proper - 18,399.43,393.39,362.44
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 2,Commission Civil St - Burgos St,2500.0,1.056,Huervana St - Rizal St,lapaz - 1,lapaz - 2,399.43,390.68,525.38
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 4,Plaza Rizal St - E Lopez St,6500.0,1.0627,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1240.66,1224.65,960.97
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 4,Plaza Rizal St - E Lopez St,6500.0,1.0627,Delgado St (Rev),Proper - 10,Proper - 2,1240.66,1234.06,396.41
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 5,Plaza Rizal St - Commission Civil St,6000.0,1.0335,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1060.21,1052.57,458.71
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 5,Plaza Rizal St - Commission Civil St,6000.0,1.0335,Delgado St (Rev),Proper - 10,Proper - 2,1060.21,1056.59,217.54
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 5,Plaza Rizal St - Commission Civil St,6000.0,1.0335,Huervana St - Rizal St,lapaz - 1,lapaz - 2,1060.21,1054.76,327.13
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 6,Plaza Rizal St - Iloilo-Capiz Rd/Lopez Jaena St,2500.0,1.0275,Ruperto Montinola St 1 (Rev),Proper - 10,Proper - 8,367.54,365.07,148.23
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 6,Plaza Rizal St - Iloilo-Capiz Rd/Lopez Jaena St,2500.0,1.0275,Blumentritt 1,Proper - 17,Proper - 18,367.54,364.51,181.44
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 7,Plaza Rizal St - El 98 St,2000.0,1.0522,Gen Luna St 1 (Rev),Proper - 7,Proper - 1,276.23,276.04,11.4
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 8,Iloilo-Capiz Rd - Lopez Jaena St,2500.0,1.1444,Bonifacio Drive,Proper - 7,lapaz - 10,562.39,561.67,43.14
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 8,Iloilo-Capiz Rd - Lopez Jaena St,2500.0,1.1444,Gen Luna St 2 (Rev),Proper - 8,Proper - 7,562.39,561.67,43.14
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 8,Iloilo-Capiz Rd - Lopez Jaena St,2500.0,1.1444,Ruperto Montinola St 1 (Rev),Proper - 10,Proper - 8,562.39,561.44,57.14
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 8,Iloilo-Capiz Rd - Lopez Jaena St,2500.0,1.1444,Blumentritt 1,Proper - 17,Proper - 18,562.39,558.53,231.77
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 8,Iloilo-Capiz Rd - Lopez Jaena St,2500.0,1.1444,Luna St - Huervana St (Rev),lapaz - 1,lapaz - 3,562.39,561.68,42.52
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 8,Iloilo-Capiz Rd - Lopez Jaena St,2500.0,1.1444,Luna St - Esplanade 5 (Rev),lapaz - 10,lapaz - 1,562.39,561.67,43.14
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 9,Iloilo-Capiz Rd - Balabago Rd,3000.0,1.1849,Old Iloilo - Capiz Rd (Rev),Proper - 1,mandurriao - 1,738.77,738.75,1.17
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 9,Iloilo-Capiz Rd - Balabago Rd,3000.0,1.1849,Gen Luna St 3,Proper - 8,Proper - 9,738.77,737.63,68.47
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 9,Iloilo-Capiz Rd - Balabago Rd,3000.0,1.1849,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,738.77,733.45,319.2
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 9,Iloilo-Capiz Rd - Balabago Rd,3000.0,1.1849,Blumentritt 1,Proper - 17,Proper - 18,738.77,729.35,565.07
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 9,Iloilo-Capiz Rd - Balabago Rd,3000.0,1.1849,El 98 St (Rev),mandurriao - 1,jaro - 7,738.77,738.75,1.17
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 9,Iloilo-Capiz Rd - Balabago Rd,3000.0,1.1849,E Lopez St,jaro - 1,jaro - 4,738.77,727.06,702.66
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 9,Iloilo-Capiz Rd - Balabago Rd,3000.0,1.1849,El 98 St - Plaza Rizal St - E Lopez St,jaro - 7,jaro - 4,738.77,738.75,1.17
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 9,Iloilo-Capiz Rd - Balabago Rd,3000.0,1.1849,Luna St,lapaz - 3,jaro - 1,738.77,727.06,702.66
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 10,Balabago Rd - Iloilo Circumferential Rd 1,3500.0,1.0486,Gen Luna St 3,Proper - 8,Proper - 9,806.58,806.33,15.39
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 10,Balabago Rd - Iloilo Circumferential Rd 1,3500.0,1.0486,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,806.58,803.38,192.3
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 10,Balabago Rd - Iloilo Circumferential Rd 1,3500.0,1.0486,Blumentritt 1,Proper - 17,Proper - 18,806.58,802.68,234.16
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 10,Balabago Rd - Iloilo Circumferential Rd 1,3500.0,1.0486,Blumentritt 1 (Rev),Proper - 18,Proper - 17,806.58,804.89,101.47
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 10,Balabago Rd - Iloilo Circumferential Rd 1,3500.0,1.0486,Huervana St - Rizal St,lapaz - 1,lapaz - 2,806.58,790.04,992.56
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 10,Balabago Rd - Iloilo Circumferential Rd 1,3500.0,1.0486,Rizal St - Luna St,lapaz - 2,lapaz - 3,806.58,806.33,15.39
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 10,Balabago Rd - Iloilo Circumferential Rd 1,3500.0,1.0486,Huervana St - Burgos St,lapaz - 2,lapaz - 4,806.58,799.82,405.71
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 10,Balabago Rd - Iloilo Circumferential Rd 1,3500.0,1.0486,Huervana St - Jereos St,lapaz - 4,lapaz - 5,806.58,799.82,405.71
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 10,Balabago Rd - Iloilo Circumferential Rd 1,3500.0,1.0486,Lopez Jaena St,lapaz - 5,lapaz - 8,806.58,799.82,405.71
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 10,Balabago Rd - Iloilo Circumferential Rd 1,3500.0,1.0486,Baldoza St,lapaz - 8,lapaz - 9,806.58,799.82,405.71
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 11,Iloilo Circumferential Rd 1 - Monfort Blvd,3500.0,1.0519,Gen Luna St 3,Proper - 8,Proper - 9,806.91,804.03,173.16
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 11,Iloilo Circumferential Rd 1 - Monfort Blvd,3500.0,1.0519,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,806.91,805.84,64.52
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 11,Iloilo Circumferential Rd 1 - Monfort Blvd,3500.0,1.0519,Blumentritt 1,Proper - 17,Proper - 18,806.91,804.63,136.86
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 11,Iloilo Circumferential Rd 1 - Monfort Blvd,3500.0,1.0519,Blumentritt 1 (Rev),Proper - 18,Proper - 17,806.91,806.2,42.95
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 11,Iloilo Circumferential Rd 1 - Monfort Blvd,3500.0,1.0519,Huervana St - Rizal St,lapaz - 1,lapaz - 2,806.91,793.5,804.51
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 11,Iloilo Circumferential Rd 1 - Monfort Blvd,3500.0,1.0519,Huervana St - Burgos St,lapaz - 2,lapaz - 4,806.91,802.39,271.2
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 11,Iloilo Circumferential Rd 1 - Monfort Blvd,3500.0,1.0519,Huervana St - Jereos St,lapaz - 4,lapaz - 5,806.91,802.39,271.2
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 11,Iloilo Circumferential Rd 1 - Monfort Blvd,3500.0,1.0519,Lopez Jaena St,lapaz - 5,lapaz - 8,806.91,802.39,271.2
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 11,Iloilo Circumferential Rd 1 - Monfort Blvd,3500.0,1.0519,Baldoza St,lapaz - 8,lapaz - 9,806.91,802.39,271.2
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 12,Buhang Flyover,2500.0,1.0575,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,556.91,555.73,71.01
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 12,Buhang Flyover,2500.0,1.0575,Blumentritt 1,Proper - 17,Proper - 18,556.91,552.76,248.92
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 12,Buhang Flyover,2500.0,1.0575,Huervana St - Rizal St,lapaz - 1,lapaz - 2,556.91,548.93,478.98
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 12,Buhang Flyover,2500.0,1.0575,Huervana St - Burgos St,lapaz - 2,lapaz - 4,556.91,551.94,298.22
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 12,Buhang Flyover,2500.0,1.0575,Huervana St - Jereos St,lapaz - 4,lapaz - 5,556.91,551.94,298.22
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 12,Buhang Flyover,2500.0,1.0575,Lopez Jaena St,lapaz - 5,lapaz - 8,556.91,551.94,298.22
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 12,Buhang Flyover,2500.0,1.0575,Baldoza St,lapaz - 8,lapaz - 9,556.91,551.94,298.22
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 14,Iloilo-Capiz Rd - Iloilo Circumferential Rd 1,2500.0,1.0238,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,548.03,546.09,116.25
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 14,Iloilo-Capiz Rd - Iloilo Circumferential Rd 1,2500.0,1.0238,Arroyo St,Proper - 12,Proper - 11,548.03,547.07,57.45
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 14,Iloilo-Capiz Rd - Iloilo Circumferential Rd 1,2500.0,1.0238,Blumentritt 1,Proper - 17,Proper - 18,548.03,541.99,362.58
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 14,Iloilo-Capiz Rd - Iloilo Circumferential Rd 1,2500.0,1.0238,Huervana St - Rizal St,lapaz - 1,lapaz - 2,548.03,539.64,503.44
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 14,Iloilo-Capiz Rd - Iloilo Circumferential Rd 1,2500.0,1.0238,Huervana St - Burgos St,lapaz - 2,lapaz - 4,548.03,547.9,7.83
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 14,Iloilo-Capiz Rd - Iloilo Circumferential Rd 1,2500.0,1.0238,Huervana St - Jereos St,lapaz - 4,lapaz - 5,548.03,547.9,7.83
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 14,Iloilo-Capiz Rd - Iloilo Circumferential Rd 1,2500.0,1.0238,Lopez Jaena St,lapaz - 5,lapaz - 8,548.03,547.9,7.83
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 14,Iloilo-Capiz Rd - Iloilo Circumferential Rd 1,2500.0,1.0238,Baldoza St,lapaz - 8,lapaz - 9,548.03,547.9,7.83
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 16,Old Lopez Jaena St - Old Iloilo-Capiz Rd,4000.0,1.0638,Blumentritt 1,Proper - 17,Proper - 18,883.14,882.21,55.74
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,4000.0,1.0645,Blumentritt 1,Proper - 17,Proper - 18,867.7,866.77,55.74
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,4000.0,1.0859,Gen Luna St 1 (Rev),Proper - 7,Proper - 1,894.09,892.04,123.58
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,4000.0,1.0859,Blumentritt 1,Proper - 17,Proper - 18,894.09,893.17,55.74
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 19,Monfort Blvd,4500.0,1.1579,Gen Luna St 3,Proper - 8,Proper - 9,1144.06,1107.74,2179.05
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 19,Monfort Blvd,4500.0,1.1579,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1144.06,1138.79,316.16
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 19,Monfort Blvd,4500.0,1.1579,Blumentritt 1 (Rev),Proper - 18,Proper - 17,1144.06,1130.03,841.72
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 20,Coastal Rd - Leganes,3500.0,1.0368,Gen Luna St 3,Proper - 8,Proper - 9,1120.65,1117.77,173.16
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 20,Coastal Rd - Leganes,3500.0,1.0368,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1120.65,1119.84,49.12
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 20,Coastal Rd - Leganes,3500.0,1.0368,Blumentritt 1,Proper - 17,Proper - 18,1120.65,1119.24,85.01
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 20,Coastal Rd - Leganes,3500.0,1.0368,Blumentritt 1 (Rev),Proper - 18,Proper - 17,1120.65,1119.94,42.95
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 20,Coastal Rd - Leganes,3500.0,1.0368,Huervana St - Rizal St,lapaz - 1,lapaz - 2,1120.65,1107.25,804.51
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 20,Coastal Rd - Leganes,3500.0,1.0368,Huervana St - Burgos St,lapaz - 2,lapaz - 4,1120.65,1116.13,271.2
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 20,Coastal Rd - Leganes,3500.0,1.0368,Huervana St - Jereos St,lapaz - 4,lapaz - 5,1120.65,1116.13,271.2
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 20,Coastal Rd - Leganes,3500.0,1.0368,Lopez Jaena St,lapaz - 5,lapaz - 8,1120.65,1116.13,271.2
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 20,Coastal Rd - Leganes,3500.0,1.0368,Baldoza St,lapaz - 8,lapaz - 9,1120.65,1116.13,271.2
Proper - 19,Muelle Loney St - Blumentritt Right,jaro - 24,Old Iloilo-Capiz Rd - Pavia,4000.0,1.0612,Blumentritt 1,Proper - 17,Proper - 18,917.79,916.86,55.74
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 1,Luna St - Huervana St,8000.0,1.0684,Gen Luna St 3,Proper - 8,Proper - 9,1608.97,1546.46,3750.92
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 1,Luna St - Huervana St,8000.0,1.0684,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1608.97,1592.06,1014.91
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 1,Luna St - Huervana St,8000.0,1.0684,Blumentritt 1 (Rev),Proper - 18,Proper - 17,1608.97,1606.92,123.17
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 2,Rizal St - Luna St,8000.0,1.0749,Gen Luna St 3,Proper - 8,Proper - 9,1571.18,1507.28,3833.87
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 2,Rizal St - Luna St,8000.0,1.0749,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1571.18,1546.56,1477.4
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 2,Rizal St - Luna St,8000.0,1.0749,Blumentritt 1 (Rev),Proper - 18,Proper - 17,1571.18,1561.67,570.47
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 3,Luna St - Luna St,7500.0,1.0508,Gen Luna St 3,Proper - 8,Proper - 9,1326.7,1288.05,2319.23
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 3,Luna St - Luna St,7500.0,1.0508,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1326.7,1309.78,1014.97
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 3,Luna St - Luna St,7500.0,1.0508,Blumentritt 1 (Rev),Proper - 18,Proper - 17,1326.7,1320.57,367.5
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 4,Huervana St - Burgos St,6500.0,1.2755,Gen Luna St 3,Proper - 8,Proper - 9,1395.06,1382.07,779.63
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 4,Huervana St - Burgos St,6500.0,1.2755,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1395.06,1380.42,878.64
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 4,Huervana St - Burgos St,6500.0,1.2755,Blumentritt 1,Proper - 17,Proper - 18,1395.06,1383.24,709.35
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 4,Huervana St - Burgos St,6500.0,1.2755,Jereos St - Huervana Ext,lapaz - 5,lapaz - 6,1395.06,1390.08,299.02
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 4,Huervana St - Burgos St,6500.0,1.2755,Huervana Ext,lapaz - 6,lapaz - 7,1395.06,1390.08,299.02
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 4,Huervana St - Burgos St,6500.0,1.2755,Lopez Jaena St (Rev),lapaz - 8,lapaz - 5,1395.06,1390.08,299.02
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 4,Huervana St - Burgos St,6500.0,1.2755,Baldoza St (Rev),lapaz - 9,lapaz - 8,1395.06,1390.08,299.02
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 4,Huervana St - Burgos St,6500.0,1.2755,Rizal St - Huervana St (Rev),lapuz - 2,lapaz - 2,1395.06,1394.23,49.66
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 4,Huervana St - Burgos St,6500.0,1.2755,Rizal St - Ferry Terminal Access Rd,lapuz - 2,lapuz - 4,1395.06,1390.08,299.02
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 4,Huervana St - Burgos St,6500.0,1.2755,Rizal St - Iloilo Airport Direct Rd,lapuz - 4,lapuz - 6,1395.06,1390.08,299.02
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 4,Huervana St - Burgos St,6500.0,1.2755,Lapuz Mansaya Loboc Rd,lapuz - 6,lapuz - 7,1395.06,1390.08,299.02
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 4,Huervana St - Burgos St,6500.0,1.2755,Coastal Rd (Rev),lapuz - 7,lapaz - 9,1395.06,1390.08,299.02
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 5,Huervana St - Jereos St,6500.0,1.2437,Gen Luna St 3,Proper - 8,Proper - 9,1377.8,1372.71,305.36
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 5,Huervana St - Jereos St,6500.0,1.2437,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1377.8,1359.06,1124.49
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 5,Huervana St - Jereos St,6500.0,1.2437,Blumentritt 1,Proper - 17,Proper - 18,1377.8,1371.84,357.49
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 6,Jereos St - Huervana Ext,6500.0,1.1473,Gen Luna St 3,Proper - 8,Proper - 9,1433.52,1428.43,305.36
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 6,Jereos St - Huervana Ext,6500.0,1.1473,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1433.52,1414.77,1124.49
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 6,Jereos St - Huervana Ext,6500.0,1.1473,Blumentritt 1,Proper - 17,Proper - 18,1433.52,1427.56,357.49
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 7,Huervana Ext - Burgos St,6000.0,1.1004,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1254.24,1253.01,74.0
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 7,Huervana Ext - Burgos St,6000.0,1.1004,Blumentritt 1,Proper - 17,Proper - 18,1254.24,1246.06,491.12
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 7,Huervana Ext - Burgos St,6000.0,1.1004,Blumentritt 1 (Rev),Proper - 18,Proper - 17,1254.24,1244.07,610.71
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 7,Huervana Ext - Burgos St,6000.0,1.1004,E Lopez St,jaro - 1,jaro - 4,1254.24,1248.93,318.77
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 7,Huervana Ext - Burgos St,6000.0,1.1004,Rizal St - Luna St,lapaz - 2,lapaz - 3,1254.24,1248.93,318.77
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 7,Huervana Ext - Burgos St,6000.0,1.1004,Luna St,lapaz - 3,jaro - 1,1254.24,1248.93,318.77
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 8,Lopez Jaena St - Baldoza St,4500.0,1.1238,Gen Luna St 3,Proper - 8,Proper - 9,782.39,781.4,59.27
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 8,Lopez Jaena St - Baldoza St,4500.0,1.1238,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,782.39,759.57,1369.06
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 8,Lopez Jaena St - Baldoza St,4500.0,1.1238,Blumentritt 1,Proper - 17,Proper - 18,782.39,764.16,1093.54
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 8,Lopez Jaena St - Baldoza St,4500.0,1.1238,Blumentritt 1 (Rev),Proper - 18,Proper - 17,782.39,770.0,743.32
Proper - 19,Muelle Loney St - Blumentritt Right,lapaz - 8,Lopez Jaena St - Baldoza St,4500.0,1.1238,Rizal St - Huervana St (Rev),lapuz - 2,lapaz - 2,782.39,780.21,130.89
